Episode,Score,Epsilon
261,137,0.0000
262,107,0.0000
263,105,0.0000
264,189,0.0000
265,125,0.0000
266,67,0.0000
267,87,0.0000
268,132,0.0000
269,98,0.0000
270,38,0.0000
271,184,0.0000
272,122,0.0000
273,144,0.0000
274,123,0.0000
275,119,0.0000
276,336,0.0000
277,54,0.0000
278,288,0.0000
279,133,0.0000
280,205,0.0000
281,176,0.0000
282,29,0.0000
283,162,0.0000
284,162,0.0000
285,136,0.0000
286,122,0.0000
287,142,0.0000
288,51,0.0000
289,15,0.0000
290,111,0.0000
291,338,0.0000
292,158,0.0000
293,110,0.0000
294,190,0.0000
295,195,0.0000
296,142,0.0000
297,276,0.0000
298,150,0.0000
299,132,0.0000
300,89,0.0000
301,181,0.0000
302,139,0.0000
303,229,0.0000
304,127,0.0000
305,320,0.0000
306,182,0.0000
307,122,0.0000
308,184,0.0000
309,222,0.0000
310,92,0.0000
311,210,0.0000
312,137,0.0000
313,121,0.0000
314,342,0.0000
315,301,0.0000
316,173,0.0000
317,216,0.0000
318,132,0.0000
319,70,0.0000
320,81,0.0000
321,269,0.0000
322,111,0.0000
323,167,0.0000
324,150,0.0000
325,231,0.0000
326,252,0.0000
327,167,0.0000
328,500,0.0000
329,195,0.0000
330,387,0.0000
331,92,0.0000
332,155,0.0000
333,202,0.0000
334,139,0.0000
335,200,0.0000
336,87,0.0000
337,235,0.0000
338,312,0.0000
339,500,0.0000
340,153,0.0000
341,176,0.0000
342,183,0.0000
343,245,0.0000
344,144,0.0000
345,394,0.0000
346,128,0.0000
347,119,0.0000
348,129,0.0000
349,388,0.0000
350,173,0.0000
351,155,0.0000
352,194,0.0000
353,273,0.0000
354,161,0.0000
355,319,0.0000
356,112,0.0000
357,227,0.0000
358,139,0.0000
359,269,0.0000
360,155,0.0000
361,119,0.0000
362,112,0.0000
363,346,0.0000
364,111,0.0000
365,63,0.0000
366,188,0.0000
367,74,0.0000
368,209,0.0000
369,195,0.0000
370,145,0.0000
371,137,0.0000
372,252,0.0000
373,222,0.0000
374,158,0.0000
375,116,0.0000
376,500,0.0000
377,111,0.0000
378,144,0.0000
379,170,0.0000
380,51,0.0000
381,119,0.0000
382,198,0.0000
383,222,0.0000
384,228,0.0000
385,258,0.0000
386,283,0.0000
387,223,0.0000
388,198,0.0000
389,252,0.0000
390,247,0.0000
391,195,0.0000
392,174,0.0000
393,201,0.0000
394,211,0.0000
395,286,0.0000
396,235,0.0000
397,211,0.0000
398,252,0.0000
399,40,0.0000
400,266,0.0000
401,354,0.0000
402,194,0.0000
403,203,0.0000
404,119,0.0000
405,272,0.0000
406,122,0.0000
407,280,0.0000
408,113,0.0000
409,139,0.0000
410,263,0.0000
411,116,0.0000
412,113,0.0000
413,172,0.0000
414,270,0.0000
415,295,0.0000
416,270,0.0000
417,261,0.0000
418,191,0.0000
419,311,0.0000
420,117,0.0000
421,102,0.0000
422,159,0.0000
423,125,0.0000
424,203,0.0000
425,209,0.0000
426,328,0.0000
427,162,0.0000
428,54,0.0000
429,173,0.0000
430,125,0.0000
431,143,0.0000
432,389,0.0000
433,137,0.0000
434,192,0.0000
435,118,0.0000
436,287,0.0000
437,128,0.0000
438,166,0.0000
439,187,0.0000
440,164,0.0000
441,117,0.0000
442,172,0.0000
443,186,0.0000
444,54,0.0000
445,162,0.0000
446,155,0.0000
447,181,0.0000
448,268,0.0000
449,106,0.0000
450,232,0.0000
451,199,0.0000
452,283,0.0000
453,132,0.0000
454,448,0.0000
455,191,0.0000
456,75,0.0000
457,142,0.0000
458,279,0.0000
459,169,0.0000
460,152,0.0000
461,224,0.0000
462,174,0.0000
463,125,0.0000
464,332,0.0000
465,151,0.0000
466,455,0.0000
467,284,0.0000
468,174,0.0000
469,322,0.0000
470,119,0.0000
471,163,0.0000
472,176,0.0000
473,115,0.0000
474,304,0.0000
475,439,0.0000
476,275,0.0000
477,225,0.0000
478,204,0.0000
479,256,0.0000
480,134,0.0000
481,143,0.0000
482,162,0.0000
483,346,0.0000
484,294,0.0000
485,500,0.0000
486,197,0.0000
487,447,0.0000
488,328,0.0000
489,263,0.0000
490,119,0.0000
491,500,0.0000
492,500,0.0000
493,330,0.0000
494,319,0.0000
495,144,0.0000
496,395,0.0000
497,195,0.0000
498,257,0.0000
499,277,0.0000
500,500,0.0000
501,292,0.0000
502,371,0.0000
503,240,0.0000
504,253,0.0000
505,172,0.0000
506,295,0.0000
507,266,0.0000
508,283,0.0000
509,266,0.0000
510,365,0.0000
511,251,0.0000
512,232,0.0000
513,227,0.0000
514,217,0.0000
515,500,0.0000
516,294,0.0000
517,236,0.0000
518,133,0.0000
519,154,0.0000
520,500,0.0000
521,200,0.0000
522,130,0.0000
523,372,0.0000
524,117,0.0000
525,196,0.0000
526,481,0.0000
527,232,0.0000
528,500,0.0000
529,217,0.0000
530,330,0.0000
531,418,0.0000
532,136,0.0000
533,129,0.0000
534,132,0.0000
535,174,0.0000
536,296,0.0000
537,301,0.0000
538,130,0.0000
539,258,0.0000
540,114,0.0000
541,229,0.0000
542,188,0.0000
543,147,0.0000
544,256,0.0000
545,289,0.0000
546,238,0.0000
547,500,0.0000
548,200,0.0000
549,145,0.0000
550,196,0.0000
551,352,0.0000
552,338,0.0000
553,143,0.0000
554,422,0.0000
555,195,0.0000
556,174,0.0000
557,281,0.0000
558,233,0.0000
559,256,0.0000
560,150,0.0000
561,346,0.0000
562,500,0.0000
563,421,0.0000
564,100,0.0000
565,407,0.0000
566,154,0.0000
567,449,0.0000
568,162,0.0000
569,500,0.0000
570,500,0.0000
571,500,0.0000
572,500,0.0000
573,195,0.0000
574,499,0.0000
575,500,0.0000
576,311,0.0000
577,103,0.0000
578,500,0.0000
579,220,0.0000
580,396,0.0000
581,239,0.0000
582,423,0.0000
583,273,0.0000
584,391,0.0000
585,330,0.0000
586,139,0.0000
587,435,0.0000
588,374,0.0000
589,404,0.0000
590,392,0.0000
591,429,0.0000
592,256,0.0000
593,119,0.0000
594,500,0.0000
595,497,0.0000
596,421,0.0000
597,245,0.0000
598,156,0.0000
599,86,0.0000
600,183,0.0000
601,475,0.0000
602,419,0.0000
603,443,0.0000
604,114,0.0000
605,198,0.0000
606,500,0.0000
607,223,0.0000
608,500,0.0000
609,404,0.0000
610,172,0.0000
611,147,0.0000
612,139,0.0000
613,173,0.0000
614,144,0.0000
615,373,0.0000
616,336,0.0000
617,157,0.0000
618,150,0.0000
619,309,0.0000
620,137,0.0000
621,500,0.0000
622,194,0.0000
623,252,0.0000
624,191,0.0000
625,205,0.0000
626,104,0.0000
627,217,0.0000
628,213,0.0000
629,182,0.0000
630,119,0.0000
631,448,0.0000
632,245,0.0000
633,500,0.0000
634,110,0.0000
635,166,0.0000
636,115,0.0000
637,167,0.0000
638,329,0.0000
639,153,0.0000
640,432,0.0000
641,163,0.0000
642,120,0.0000
643,346,0.0000
644,340,0.0000
645,131,0.0000
646,117,0.0000
647,243,0.0000
648,255,0.0000
649,134,0.0000
650,218,0.0000
651,211,0.0000
652,142,0.0000
653,102,0.0000
654,296,0.0000
655,191,0.0000
656,126,0.0000
657,226,0.0000
658,319,0.0000
659,139,0.0000
660,260,0.0000
661,271,0.0000
662,340,0.0000
663,312,0.0000
664,167,0.0000
665,194,0.0000
666,500,0.0000
667,278,0.0000
668,500,0.0000
669,368,0.0000
670,216,0.0000
671,288,0.0000
672,358,0.0000
673,156,0.0000
674,403,0.0000
675,165,0.0000
676,194,0.0000
677,500,0.0000
678,500,0.0000
679,158,0.0000
680,199,0.0000
681,314,0.0000
682,319,0.0000
683,379,0.0000
684,167,0.0000
685,500,0.0000
686,500,0.0000
687,500,0.0000
688,288,0.0000
689,350,0.0000
690,461,0.0000
691,440,0.0000
692,500,0.0000
693,372,0.0000
694,102,0.0000
695,500,0.0000
696,438,0.0000
697,291,0.0000
698,184,0.0000
699,500,0.0000
700,500,0.0000
701,226,0.0000
702,176,0.0000
703,211,0.0000
704,326,0.0000
705,268,0.0000
706,184,0.0000
707,328,0.0000
708,500,0.0000
709,248,0.0000
710,241,0.0000
711,216,0.0000
712,425,0.0000
713,420,0.0000
714,229,0.0000
715,295,0.0000
716,205,0.0000
717,348,0.0000
718,500,0.0000
719,115,0.0000
720,144,0.0000
721,204,0.0000
722,126,0.0000
723,359,0.0000
724,500,0.0000
725,464,0.0000
726,272,0.0000
727,204,0.0000
728,184,0.0000
729,298,0.0000
730,128,0.0000
731,304,0.0000
732,253,0.0000
733,318,0.0000
734,215,0.0000
735,166,0.0000
736,253,0.0000
737,402,0.0000
738,335,0.0000
739,263,0.0000
740,500,0.0000
741,438,0.0000
742,500,0.0000
743,166,0.0000
744,328,0.0000
745,500,0.0000
746,139,0.0000
747,260,0.0000
748,500,0.0000
749,240,0.0000
750,413,0.0000
751,233,0.0000
752,254,0.0000
753,196,0.0000
754,259,0.0000
755,500,0.0000
756,156,0.0000
757,321,0.0000
758,198,0.0000
759,330,0.0000
760,500,0.0000
761,162,0.0000
762,318,0.0000
763,156,0.0000
764,377,0.0000
765,500,0.0000
766,500,0.0000
767,364,0.0000
768,500,0.0000
769,420,0.0000
770,389,0.0000
771,260,0.0000
772,500,0.0000
773,125,0.0000
774,332,0.0000
775,363,0.0000
776,410,0.0000
777,477,0.0000
778,500,0.0000
779,367,0.0000
780,366,0.0000
781,277,0.0000
782,500,0.0000
783,242,0.0000
784,500,0.0000
785,500,0.0000
786,500,0.0000
787,500,0.0000
788,214,0.0000
789,388,0.0000
790,435,0.0000
791,500,0.0000
792,500,0.0000
793,312,0.0000
794,259,0.0000
795,442,0.0000
796,403,0.0000
797,204,0.0000
798,281,0.0000
799,427,0.0000
800,500,0.0000
