Episode,Score,Epsilon
374,123,0.0500
375,134,0.0500
376,119,0.0500
377,118,0.0500
378,120,0.0500
379,121,0.0500
380,127,0.0500
381,143,0.0500
382,135,0.0500
383,133,0.0500
384,132,0.0500
385,125,0.0500
386,128,0.0500
387,124,0.0500
388,129,0.0500
389,128,0.0500
390,134,0.0500
391,126,0.0500
392,129,0.0500
393,127,0.0500
394,127,0.0500
395,129,0.0500
396,126,0.0500
397,129,0.0500
398,132,0.0500
399,160,0.0500
400,133,0.0500
401,123,0.0500
402,125,0.0500
403,122,0.0500
404,124,0.0500
405,134,0.0500
406,132,0.0500
407,133,0.0500
408,121,0.0500
409,121,0.0500
410,136,0.0500
411,138,0.0500
412,125,0.0500
413,124,0.0500
414,137,0.0500
415,147,0.0500
416,128,0.0500
417,145,0.0500
418,129,0.0500
419,141,0.0500
420,157,0.0500
421,126,0.0500
422,141,0.0500
423,151,0.0500
424,129,0.0500
425,128,0.0500
426,141,0.0500
427,147,0.0500
428,150,0.0500
429,147,0.0500
430,179,0.0500
431,177,0.0500
432,140,0.0500
433,145,0.0500
434,128,0.0500
435,136,0.0500
436,157,0.0500
437,148,0.0500
438,156,0.0500
439,147,0.0500
440,140,0.0500
441,142,0.0500
442,137,0.0500
443,158,0.0500
444,155,0.0500
445,158,0.0500
446,164,0.0500
447,175,0.0500
448,176,0.0500
449,212,0.0500
450,240,0.0500
451,215,0.0500
452,182,0.0500
453,155,0.0500
454,163,0.0500
455,180,0.0500
456,178,0.0500
457,179,0.0500
458,158,0.0500
459,180,0.0500
460,177,0.0500
461,242,0.0500
462,401,0.0500
463,500,0.0500
464,500,0.0500
465,329,0.0500
466,194,0.0500
467,211,0.0500
468,193,0.0500
469,148,0.0500
470,225,0.0500
471,500,0.0500
472,434,0.0500
473,294,0.0500
474,500,0.0500
475,500,0.0500
476,227,0.0500
477,252,0.0500
478,272,0.0500
479,178,0.0500
480,221,0.0500
481,187,0.0500
482,500,0.0500
483,500,0.0500
484,319,0.0500
485,262,0.0500
486,198,0.0500
487,500,0.0500
488,416,0.0500
489,470,0.0500
490,220,0.0500
491,443,0.0500
492,58,0.0500
493,140,0.0500
494,166,0.0500
495,145,0.0500
496,131,0.0500
497,151,0.0500
498,156,0.0500
499,146,0.0500
500,211,0.0500
501,154,0.0500
502,198,0.0500
503,198,0.0500
504,497,0.0500
505,328,0.0500
506,139,0.0500
507,290,0.0500
508,272,0.0500
509,147,0.0500
510,154,0.0500
511,238,0.0500
512,273,0.0500
513,312,0.0500
514,250,0.0500
515,248,0.0500
516,188,0.0500
517,172,0.0500
518,205,0.0500
519,165,0.0500
520,145,0.0500
521,146,0.0500
522,112,0.0500
523,164,0.0500
524,246,0.0500
525,220,0.0500
526,306,0.0500
527,221,0.0500
528,197,0.0500
529,186,0.0500
530,157,0.0500
531,145,0.0500
532,128,0.0500
533,149,0.0500
534,149,0.0500
535,148,0.0500
536,153,0.0500
537,140,0.0500
538,159,0.0500
539,148,0.0500
540,155,0.0500
541,150,0.0500
542,155,0.0500
543,170,0.0500
544,160,0.0500
545,165,0.0500
546,220,0.0500
547,218,0.0500
548,500,0.0500
549,500,0.0500
550,500,0.0500
551,308,0.0500
552,500,0.0500
553,383,0.0500
554,500,0.0500
555,325,0.0500
556,500,0.0500
557,225,0.0500
558,248,0.0500
559,500,0.0500
560,293,0.0500
561,399,0.0500
562,264,0.0500
563,234,0.0500
564,216,0.0500
565,143,0.0500
566,500,0.0500
567,174,0.0500
568,134,0.0500
569,135,0.0500
570,236,0.0500
571,242,0.0500
572,165,0.0500
573,172,0.0500
574,253,0.0500
575,289,0.0500
576,183,0.0500
577,165,0.0500
578,129,0.0500
579,134,0.0500
580,216,0.0500
581,193,0.0500
582,198,0.0500
583,500,0.0500
584,234,0.0500
585,500,0.0500
586,500,0.0500
587,500,0.0500
588,500,0.0500
589,238,0.0500
590,500,0.0500
591,237,0.0500
592,344,0.0500
593,500,0.0500
594,500,0.0500
595,500,0.0500
596,500,0.0500
597,500,0.0500
598,396,0.0500
599,436,0.0500
600,500,0.0500
